superkingdom	kingdom	phylum	class	order	family	genus	species	OP0.2A	OP0.2B	OP0.2C	OP1.2A	OP1.2B	OP1.2C	OP5.0A	OP5.0B	OP5.0C	OP8.0A	OP8.0B	OP8.0C	EN0.2A	EN0.2B	EN0.2C
Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Thiotrichaceae	Thiothrix	uncultured Thiothrix sp.	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
Bacteria	NA	Proteobacteria	Thiotrichales	Gammaproteobacteria	Thiotrichaceae	Thiothrix	NA	0	0	0	0	0	1	0	0	7	0	0	8	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Aliivibrio	Aliivibrio fischeri	42	55	41	48	79	23	99	155	30	164	118	61	59	69	48
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Aliivibrio	Aliivibrio salmonicida	1	5	3	12	17	2	8	32	15	29	19	6	15	7	6
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Aliivibrio	Aliivibrio wodanis	30	39	32	65	68	25	101	152	42	62	83	28	39	67	38
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Agrococcus	Agrococcus carbonis	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Aliivibrio	NA	20	22	14	44	41	27	56	137	52	95	87	26	30	39	25
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Enterovibrio	Candidatus Enterovibrio luxaltus	0	0	0	3	2	0	0	0	2	0	0	0	1	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Enterovibrio	Enterovibrio norvegicus	0	0	0	0	4	2	0	0	0	0	0	0	0	1	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Enterovibrio	NA	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Grimontia	Grimontia hollisae	0	10	0	7	4	3	3	1	3	108	21	2	6	8	1
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Paraphotobacterium	Paraphotobacterium marinum	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Photobacterium	Photobacterium angustum	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Photobacterium	Photobacterium aquimaris	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Photobacterium	Photobacterium damselae	2	2	5	10	10	8	7	4	1	14	15	2	2	3	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Photobacterium	Photobacterium gaetbulicola	0	0	0	2	1	0	0	0	3	11	5	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Photobacterium	Photobacterium iliopiscarium	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Photobacterium	Photobacterium leiognathi	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Photobacterium	Photobacterium phosphoreum	0	0	4	9	11	3	2	3	3	0	6	7	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Photobacterium	Photobacterium profundum	4	2	2	10	17	1	23	11	8	50	5	1	0	3	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Photobacterium	Photobacterium sanguinicancri	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Photobacterium	NA	7	0	2	16	5	7	6	8	3	10	8	12	3	2	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Salinivibrio	Salinivibrio kushneri	0	0	1	0	0	3	0	0	2	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Salinivibrio	Salinivibrio sp. YCSC6	0	0	0	0	0	0	0	9	0	5	0	0	0	0	3
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	uncultured Vibrio sp.	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio aestuarianus	4	5	15	9	6	11	6	16	6	14	1	21	8	9	4
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio alfacsensis	2	0	0	0	1	1	0	0	0	3	0	1	0	1	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio alginolyticus	1	6	5	4	16	10	4	29	2	28	21	2	10	9	4
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio algivorus	2	17	10	22	12	5	38	29	0	40	17	19	3	10	6
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio anguillarum	203	225	195	268	203	113	225	175	316	278	142	208	266	261	127
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio antiquarius	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio aphrogenes	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio azureus	1	0	0	0	3	4	0	19	0	0	0	0	2	2	2
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio breoganii	6	11	9	25	60	32	151	241	94	113	126	81	5	11	14
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio campbellii	1	1	1	6	6	5	3	8	6	7	1	3	4	1	5
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio casei	10	22	12	19	16	3	18	73	0	68	47	20	15	16	12
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Agrococcus	NA	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio chagasii	3	3	3	25	32	4	18	33	9	19	21	8	6	6	2
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio cholerae	4	5	6	11	5	8	11	31	8	14	9	8	8	11	8
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio coralliilyticus	0	0	5	3	0	1	6	2	0	9	1	0	1	1	1
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio crassostreae	5	15	14	44	93	25	127	141	66	191	118	50	15	23	24
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio cyclitrophicus	3	2	7	11	18	5	24	12	12	33	31	5	9	13	1
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio diabolicus	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio fluvialis	0	0	0	0	0	1	7	6	8	3	1	7	4	2	1
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio furnissii	0	0	3	0	1	0	2	0	5	0	0	0	2	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio gazogenes	0	0	0	0	0	0	0	0	3	4	3	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio genomosp. F10	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Agromyces	Agromyces aureus	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio genomosp. F6	0	0	0	0	2	0	0	9	4	0	0	1	0	0	3
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio harveyi	1	0	3	1	2	2	0	1	0	4	4	0	1	2	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio hyugaensis	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio jasicida	0	3	1	3	2	0	0	13	0	0	4	0	4	2	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio mediterranei	0	0	2	3	1	1	4	0	0	15	2	2	2	0	1
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio mimicus	0	1	1	8	0	0	0	0	1	0	0	0	1	1	2
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio natriegens	1	0	0	1	0	0	0	0	1	2	0	0	0	0	2
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio nigripulchritudo	7	2	0	7	1	0	0	0	3	2	0	0	3	5	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio owensii	1	0	1	0	0	2	0	0	2	17	0	0	4	4	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio parahaemolyticus	3	4	6	22	18	15	17	11	30	19	12	27	4	0	10
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Agromyces	Agromyces flavus	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio penaeicida	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio qinghaiensis	6	4	0	6	4	2	20	9	8	0	6	5	0	2	9
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio rotiferianus	1	0	0	2	0	3	0	0	1	1	6	0	0	2	3
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio rumoiensis	11	12	18	28	38	25	93	93	32	102	59	39	17	60	9
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio scophthalmi	8	4	10	43	29	8	36	72	29	80	32	9	10	8	2
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. 04Ya108	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. 12C03	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. 1F_97	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. 2521-89	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. dhg	0	0	0	0	1	1	4	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Agromyces	Agromyces sp. HY052	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. EJY3	0	0	0	1	1	1	0	0	0	8	0	0	0	1	1
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. F12 FF_152	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. FF_304	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. FF_307	0	0	0	0	3	0	0	4	0	2	7	0	0	0	1
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. HBUAS61001	0	1	4	3	3	5	0	0	0	6	0	0	1	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio sp. PS0705-5A3	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio splendidus	21	30	33	75	142	22	115	129	34	185	108	46	36	33	16
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio tapetis	1	1	2	4	10	4	3	0	1	11	9	2	5	2	4
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Agromyces	Agromyces sp. KACC 19306	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio tasmaniensis	14	17	5	20	44	6	50	41	12	60	16	15	12	10	4
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio tritonius	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio tubiashii	1	5	0	0	2	1	3	7	12	5	8	9	4	9	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	Vibrio vulnificus	2	8	7	9	10	17	0	14	13	25	4	9	6	7	7
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	Vibrio	NA	865	1065	861	1282	1243	478	1454	1707	1280	2374	1369	1111	1126	1289	779
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	Vibrionaceae	NA	NA	24	28	57	107	89	35	96	86	49	161	98	74	69	76	32
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	NA	NA	uncultured Vibrionales bacterium HF0010_22E23	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Vibrionales	Gammaproteobacteria	NA	NA	NA	0	0	3	1	3	0	0	0	0	3	0	0	2	1	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Ahniella	Ahniella affigens	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Dokdonella	Dokdonella koreensis	0	0	0	0	0	2	0	3	2	6	2	2	1	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Dyella	Dyella japonica	0	0	0	0	0	0	0	0	0	5	0	2	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Dyella	Dyella jiangningensis	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Luteibacter	Luteibacter pinisoli	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Luteibacter	Luteibacter rhizovicinus	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Luteibacter	NA	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter denitrificans	0	0	0	0	0	5	0	0	2	0	0	8	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter ginsengisoli	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Rhodanobacter	Rhodanobacter glycinis	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Agromyces	NA	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	Rhodanobacter	NA	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	NA	Rhodanobacteraceae bacterium Dysh456	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Rhodanobacteraceae	NA	NA	1	0	0	0	0	0	0	2	7	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Arenimonas	Arenimonas daejeonensis	0	0	0	1	1	4	0	0	4	0	0	5	0	1	2
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Luteimonas	Luteimonas sp. 100111	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Luteimonas	Luteimonas sp. Gr-4	0	0	0	0	0	0	1	0	0	3	2	0	0	0	2
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Luteimonas	Luteimonas sp. JM171	0	0	1	1	0	0	0	0	0	0	6	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Luteimonas	Luteimonas sp. S-1072	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Luteimonas	Luteimonas sp. YGD11-2	0	0	0	0	0	5	0	0	2	0	0	4	0	0	7
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Luteimonas	NA	0	2	0	0	1	1	0	0	0	0	0	6	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Aurantimicrobium	Aurantimicrobium minutum	3	0	0	0	0	0	0	0	0	1	0	0	1	6	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Lysobacter	Lysobacter antibioticus	2	0	2	0	0	0	5	5	2	0	0	5	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Lysobacter	Lysobacter capsici	0	0	0	0	2	0	3	0	1	2	0	6	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Lysobacter	Lysobacter enzymogenes	0	0	0	0	0	5	0	3	6	0	0	0	0	0	1
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Lysobacter	Lysobacter gummosus	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Lysobacter	Lysobacter lycopersici	0	0	0	0	0	1	0	0	5	0	0	5	0	0	1
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Lysobacter	Lysobacter maris	0	0	0	0	0	2	0	0	2	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Lysobacter	Lysobacter sp. SJ-36	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Lysobacter	NA	2	0	1	0	0	2	0	2	4	4	0	17	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Aurantimicrobium	Aurantimicrobium sp. MWH-Mo1	8	1	5	1	1	6	6	0	1	3	1	7	7	5	27
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Pseudoxanthomonas	Pseudoxanthomonas spadix	0	0	0	0	0	3	0	1	10	2	0	4	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Pseudoxanthomonas	Pseudoxanthomonas suwonensis	0	0	7	0	0	22	0	0	24	7	2	43	0	0	7
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Pseudoxanthomonas	NA	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas acidaminiphila	0	1	6	0	0	26	0	3	39	0	0	41	0	0	7
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia	0	0	4	0	0	14	0	8	24	3	3	14	1	3	2
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas rhizophila	1	0	3	0	0	9	1	9	10	0	0	5	0	0	2
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas sp. ASS1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas sp. DAIF1	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas sp. KCTC 12332	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas sp. LM091	5	0	4	2	0	3	0	0	7	0	3	2	0	0	1
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas sp. MYb57	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas sp. ZAC14A_NAIMI4_1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas sp. ZAC14D2_NAIMI4_6	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Stenotrophomonas	NA	1	0	27	4	0	64	1	8	97	1	9	82	0	0	34
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Thermomonas	Thermomonas sp. SY21	11	0	8	7	9	39	31	64	79	5	53	61	0	3	2
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	Xanthomonas albilineans	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	Xanthomonas arboricola	0	0	0	0	0	0	0	3	0	3	2	0	0	0	0
Bacteria	NA	Actinobacteria	Micrococcales	Actinobacteria	Microbacteriaceae	Aurantimicrobium	NA	10	1	2	0	0	0	7	0	0	0	0	0	1	1	6
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	Xanthomonas campestris	0	0	0	1	0	1	37	2	5	2	0	0	0	0	2
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	Xanthomonas citri	0	0	0	0	0	4	4	16	1	0	0	6	0	1	4
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	Xanthomonas euvesicatoria	0	0	0	0	0	5	0	0	2	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	Xanthomonas gardneri	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	Xanthomonas oryzae	0	0	0	0	0	3	0	0	0	0	0	12	0	0	1
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	Xanthomonas sacchari	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	Xanthomonas translucens	0	0	3	0	0	1	0	0	5	1	0	9	0	0	2
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	Xanthomonas vesicatoria	0	2	5	0	0	0	0	0	0	0	0	4	0	1	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xanthomonas	NA	0	0	8	0	5	13	1	5	3	4	6	6	5	0	17
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xylella	Xylella fastidiosa	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0
Bacteria	NA	Proteobacteria	Xanthomonadales	Gammaproteobacteria	Xanthomonadaceae	Xylella	Xylella taiwanensis	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
