	sample:OP0.2A	sample:OP0.2B	sample:OP0.2C	sample:OP1.2A	sample:OP1.2B	sample:OP1.2C	sample:OP5.0A	sample:OP5.0B	sample:OP5.0C	sample:OP8.0A	sample:OP8.0B	sample:OP8.0C	sample:EN0.2A	sample:EN0.2B	sample:EN0.2C	count	superkingdom_name	kingdom_name	phylum_name	class_name	order_name	family_name	genus_name	species_name	id
5738	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Bryopsidales	Ulvophyceae	Halimedaceae	Halimeda	Halimeda minima	tax5738
5739	0	0	0	0	0	1	0	0	1	2	0	1	1	0	0	6	Eukaryota	Viridiplantae	Chlorophyta	Bryopsidales	Ulvophyceae	Ostreobiaceae	Ostreobium	NA	tax5739
5740	2	4	1	2	4	4	3	10	1	2	3	0	3	2	0	41	Eukaryota	Viridiplantae	Chlorophyta	Bryopsidales	Ulvophyceae	NA	NA	NA	tax5740
5741	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	3	Eukaryota	Viridiplantae	Chlorophyta	Chaetopeltidales	Chlorophyceae	Chaetopeltidaceae	Chaetopeltis	Chaetopeltis orbicularis	tax5741
5742	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chaetophorales	Chlorophyceae	Chaetophoraceae	Dilabifilum	Dilabifilum sp. W1058	tax5742
5743	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chaetophorales	Chlorophyceae	Uronemataceae	Uronema	Uronema sp. CCAP 334/1	tax5743
5744	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Carteria	Carteria cerasiformis	tax5744
5745	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Carteria	Carteria sp. SAG 8-5	tax5745
5746	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	3	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas applanata	tax5746
5747	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas callosa	tax5747
5748	0	0	0	0	0	0	0	3	3	0	0	1	0	0	2	9	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas leiostraca	tax5748
5749	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas moewusii	tax5749
5750	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas nivalis	tax5750
5751	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	3	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas noctigama	tax5751
5752	0	0	0	1	0	0	0	3	3	0	0	1	0	0	0	8	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas parkeae	tax5752
5753	0	0	0	1	0	0	0	0	2	1	0	0	0	0	0	4	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas peterfii	tax5753
5754	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas pumilio	tax5754
5755	0	2	3	9	7	4	4	3	14	4	3	3	2	3	2	63	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas reinhardtii	tax5755
5756	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas sp. CCMP222	tax5756
5757	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	4	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas sp. ICE-L	tax5757
5758	0	0	1	1	2	0	10	18	15	9	3	13	3	2	2	79	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas sp. UWO 241	tax5758
5759	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	Chlamydomonas sp. W80	tax5759
5760	1	0	1	1	2	0	9	8	18	5	1	9	2	0	1	58	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chlamydomonas	NA	tax5760
5761	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chloromonas	Chloromonas perforata	tax5761
5762	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Chloromonas	Chloromonas rosae	tax5762
5763	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Microglena	Microglena monadina	tax5763
5764	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Microglena	Microglena uva-maris	tax5764
5765	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	4	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Polytoma	Polytoma uvella	tax5765
5766	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	Polytomella	Polytomella sp. Pringsheim 198.80	tax5766
5767	0	0	0	1	2	0	2	0	1	6	1	4	0	0	0	17	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlamydomonadaceae	NA	NA	tax5767
5768	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Chlorococcaceae	Chlorococcum	Chlorococcum diplobionticum	tax5768
5769	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Dunaliellaceae	Dunaliella	Dunaliella salina	tax5769
5770	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Dunaliellaceae	Dunaliella	Dunaliella tertiolecta	tax5770
5771	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Dunaliellaceae	Dunaliella	NA	tax5771
5772	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Dunaliellaceae	Spermatozopsis	Spermatozopsis similis	tax5772
5773	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Golenkiniaceae	Golenkinia	Golenkinia longispicula	tax5773
5774	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Haematococcaceae	Chlorogonium	Chlorogonium capillatum	tax5774
5775	0	0	0	0	2	1	0	0	1	0	0	1	0	0	0	5	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Phacotaceae	Phacotus	Phacotus lenticularis	tax5775
5776	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	3	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Volvocaceae	Volvox	Volvox carteri	tax5776
5777	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	Volvocaceae	Yamagishiella	Yamagishiella unicocca	tax5777
5778	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	NA	NA	uncultured Chlamydomonadales	tax5778
5779	0	1	0	3	1	7	21	19	18	6	7	8	6	7	5	109	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	Chlorophyceae	NA	NA	NA	tax5779
5780	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	4	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Auxenochlorella	Auxenochlorella protothecoides	tax5780
5781	0	0	0	2	2	0	0	1	2	0	2	2	0	0	0	11	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Chlorella	Chlorella variabilis	tax5781
5782	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Chlorella	Chlorella vulgaris	tax5782
5783	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Chlorella	NA	tax5783
5784	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Closteriopsis	Closteriopsis acicularis	tax5784
5785	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Helicosporidium	Helicosporidium sp. ex Simulium jonesi	tax5785
5786	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Marvania	Marvania geminata	tax5786
5787	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Micractinium	Micractinium conductrix	tax5787
5788	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Prototheca	Prototheca zopfii	tax5788
5789	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	3	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Pseudochlorella	Pseudochlorella pringsheimii	tax5789
5790	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	Pseudochloris	Pseudochloris wilhelmii	tax5790
5791	1	0	0	2	1	0	1	0	0	0	0	1	1	0	0	7	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Chlorellaceae	NA	NA	tax5791
5792	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Oocystaceae	Amphikrikos	Amphikrikos sp. J.C.Han 43	tax5792
5793	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlorellales	Trebouxiophyceae	Oocystaceae	Planctonema	Planctonema lauterbornii	tax5793
5794	0	0	0	0	0	0	0	0	0	0	1	2	1	2	0	6	Eukaryota	Viridiplantae	Chlorophyta	Chlorodendrales	Chlorodendrophyceae	Chlorodendraceae	Scherffelia	Scherffelia dubia	tax5794
5795	0	0	0	3	1	1	4	0	8	5	5	5	1	1	0	34	Eukaryota	Viridiplantae	Chlorophyta	Chlorodendrales	Chlorodendrophyceae	Chlorodendraceae	Tetraselmis	Tetraselmis chuii	tax5795
5796	0	0	0	2	0	0	0	0	1	0	0	1	0	3	0	7	Eukaryota	Viridiplantae	Chlorophyta	Chlorodendrales	Chlorodendrophyceae	Chlorodendraceae	Tetraselmis	Tetraselmis cordiformis	tax5796
5797	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlorodendrales	Chlorodendrophyceae	Chlorodendraceae	Tetraselmis	Tetraselmis sp. CCMP 881	tax5797
5798	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlorodendrales	Chlorodendrophyceae	Chlorodendraceae	Tetraselmis	Tetraselmis striata	tax5798
5799	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3	Eukaryota	Viridiplantae	Chlorophyta	Chlorodendrales	Chlorodendrophyceae	Chlorodendraceae	Tetraselmis	NA	tax5799
5800	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlorodendrales	Chlorodendrophyceae	Chlorodendraceae	NA	NA	tax5800
5801	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chloropicales	Chloropicophyceae	Chloropicaceae	Chloroparvula	NA	tax5801
5802	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chloropicales	Chloropicophyceae	Chloropicaceae	Chloropicon	Chloropicon primus	tax5802
5803	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	3	Eukaryota	Viridiplantae	Chlorophyta	Chloropicales	Chloropicophyceae	Chloropicaceae	Chloropicon	Chloropicon sieburthii	tax5803
5804	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Chloropicales	Chloropicophyceae	Chloropicaceae	Chloropicon	NA	tax5804
5805	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chloropicales	Chloropicophyceae	Chloropicaceae	NA	NA	tax5805
5806	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	3	Eukaryota	Viridiplantae	Chlorophyta	Chlorosarcinales	Chlorophyceae	Chlorosarcinaceae	Chlorosarcina	Chlorosarcina stigmatica	tax5806
5807	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Chlorosarcinales	Chlorophyceae	Chlorosarcinaceae	Chlorosarcinopsis	Chlorosarcinopsis eremi	tax5807
5808	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Cladophoraceae	Chaetomorpha	Chaetomorpha linum	tax5808
5809	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Cladophoraceae	Cladophora	Cladophora albida	tax5809
5810	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	5	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Cladophoraceae	Cladophora	Cladophora glomerata	tax5810
5811	0	0	0	4	0	0	3	5	0	5	0	0	0	0	0	17	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Cladophoraceae	Cladophora	Cladophora sp. JIAC-WT-filamentous 2	tax5811
5812	0	1	0	3	3	0	1	1	0	2	1	0	0	0	0	12	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Cladophoraceae	Cladophora	Cladophora sp. ZZ-2016	tax5812
5813	5	7	0	23	7	3	53	5	2	70	12	0	5	6	0	198	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Cladophoraceae	Cladophora	NA	tax5813
5814	6	4	0	30	7	0	34	8	1	47	13	1	3	8	0	162	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Cladophoraceae	NA	NA	tax5814
5815	0	0	0	0	2	0	1	0	0	2	0	0	0	0	0	5	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Pithophoraceae	Aegagropila	Aegagropila linnaei	tax5815
5816	0	1	0	7	1	1	4	0	0	7	0	0	0	0	0	21	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Pithophoraceae	Pithophora	Pithophora roettleri	tax5816
5817	10	5	0	35	23	3	90	29	4	82	17	1	15	9	0	323	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Pithophoraceae	NA	NA	tax5817
5818	16	3	0	25	3	4	51	1	1	98	14	0	22	18	3	259	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	Siphonocladaceae	Boodlea	Boodlea composita	tax5818
5819	2	3	1	23	8	0	50	13	0	35	11	0	6	3	2	157	Eukaryota	Viridiplantae	Chlorophyta	Cladophorales	Ulvophyceae	NA	NA	NA	tax5819
5820	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Dasycladales	Ulvophyceae	Polyphysaceae	Acetabularia	Acetabularia acetabulum	tax5820
5821	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Dasycladales	Ulvophyceae	Polyphysaceae	Acetabularia	Acetabularia sp. TS1704	tax5821
5822	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Dasycladales	Ulvophyceae	Polyphysaceae	NA	NA	tax5822
5823	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Dolichomastigales	Mamiellophyceae	Crustomastigaceae	Crustomastix	Crustomastix stigmatica	tax5823
5824	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Dolichomastigales	Mamiellophyceae	Dolichomastigaceae	Dolichomastix	Dolichomastix tenuilepis	tax5824
5825	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Eukaryota	Viridiplantae	Chlorophyta	Ignatiales	Ulvophyceae	Ignatiaceae	NA	NA	tax5825
5826	39001	42632	39520	80624	109395	107676	776	958	1559	937	795	812	55005	50946	53773	584409	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Bathycoccaceae	Bathycoccus	Bathycoccus prasinos	tax5826
5827	35734	38166	33434	19452	31716	45990	2002	1071	2270	3913	1518	1568	45095	40479	40827	343235	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Bathycoccaceae	Ostreococcus	Ostreococcus sp. 'lucimarinus'	tax5827
5828	9327	10066	9462	14668	20848	21149	707	382	660	2006	583	496	12531	11803	10974	125662	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Bathycoccaceae	Ostreococcus	Ostreococcus tauri	tax5828
5829	322	316	302	274	403	469	22	7	18	35	16	9	425	401	382	3401	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Bathycoccaceae	Ostreococcus	NA	tax5829
5830	84	86	90	90	127	195	3	6	6	13	1	4	135	101	142	1083	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Bathycoccaceae	NA	NA	tax5830
5831	0	0	0	0	1	0	2	1	0	0	0	0	0	1	0	5	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Mamiellaceae	Mamiella	Mamiella gilva	tax5831
5832	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Mamiellaceae	Mamiella	Mamiella sp.	tax5832
5833	6	3	1	4	4	1	0	0	0	0	0	0	0	4	0	23	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Mamiellaceae	Mantoniella	Mantoniella squamata	tax5833
5834	13530	13559	12156	24712	32214	24432	136	137	285	191	111	184	16154	16621	13120	167542	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Mamiellaceae	Micromonas	Micromonas commoda	tax5834
5835	21269	20810	15119	65489	73373	50298	598	554	687	461	281	322	24721	26319	18890	319191	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Mamiellaceae	Micromonas	Micromonas pusilla	tax5835
5836	0	0	1	2	3	2	0	0	0	0	0	0	0	2	0	10	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Mamiellaceae	Micromonas	Micromonas sp. CCMP1646	tax5836
5837	1	0	1	4	3	5	0	0	0	0	0	0	1	5	1	21	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Mamiellaceae	Micromonas	Micromonas sp. SYD	tax5837
5838	349	365	343	859	1065	909	11	9	18	14	8	21	486	482	417	5356	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Mamiellaceae	Micromonas	NA	tax5838
5839	56	43	37	92	112	89	2	0	1	1	1	1	55	53	47	590	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	Mamiellaceae	NA	NA	tax5839
5840	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	NA	NA	uncultured Ostreococcus	tax5840
5841	601	664	715	1229	1660	1701	36	15	81	72	41	59	1056	1065	1062	10057	Eukaryota	Viridiplantae	Chlorophyta	Mamiellales	Mamiellophyceae	NA	NA	NA	tax5841
5842	0	0	0	1	0	0	0	1	0	0	0	0	0	2	3	7	Eukaryota	Viridiplantae	Chlorophyta	Marsupiomonadales	Pedinophyceae	Marsupiomonadaceae	Marsupiomonas	Marsupiomonas sp. NIES 1824	tax5842
5843	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Marsupiomonadales	Pedinophyceae	Marsupiomonadaceae	Marsupiomonas	NA	tax5843
5844	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Microthamniales	Trebouxiophyceae	Microthamniaceae	Fusochloris	Fusochloris perforata	tax5844
5845	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Monomastigales	Mamiellophyceae	Monomastigaceae	Monomastix	Monomastix minuta	tax5845
5846	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Nephroselmidales	Nephroselmidophyceae	Nephroselmidaceae	Nephroselmis	Nephroselmis astigmatica	tax5846
5847	0	0	0	0	0	1	0	3	6	0	1	5	0	0	0	16	Eukaryota	Viridiplantae	Chlorophyta	Nephroselmidales	Nephroselmidophyceae	Nephroselmidaceae	Nephroselmis	Nephroselmis pyriformis	tax5847
5848	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	5	Eukaryota	Viridiplantae	Chlorophyta	Oltmannsiellopsidales	Ulvophyceae	Oltmannsiellopsidaceae	Oltmannsiellopsis	Oltmannsiellopsis viridis	tax5848
5849	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	4	Eukaryota	Viridiplantae	Chlorophyta	Oltmansiellopsidales	Ulvophyceae	NA	Neodangemannia	Neodangemannia microcystis	tax5849
5850	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Palmophyllales	Palmophyllophyceae	Palmophyllaceae	Palmophyllum	Palmophyllum crassum	tax5850
5851	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Palmophyllales	Palmophyllophyceae	Palmophyllaceae	Verdigellas	Verdigellas peltata	tax5851
5852	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Prasinococcales	Palmophyllophyceae	Prasinococcaceae	Prasinococcus	Prasinococcus capsulatus	tax5852
5853	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Eukaryota	Viridiplantae	Chlorophyta	Prasinococcales	Palmophyllophyceae	Prasinococcaceae	Prasinococcus	Prasinococcus sp. CCMP1194	tax5853
5854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	Eukaryota	Viridiplantae	Chlorophyta	Prasinococcales	Palmophyllophyceae	Prasinococcaceae	Prasinococcus	NA	tax5854
5855	0	0	0	1	3	1	0	1	1	0	0	0	0	0	1	8	Eukaryota	Viridiplantae	Chlorophyta	Prasinococcales	Palmophyllophyceae	Prasinococcaceae	Prasinoderma	Prasinoderma coloniale	tax5855
5856	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Prasinococcales	Palmophyllophyceae	Prasinococcaceae	NA	NA	tax5856
5857	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	Eukaryota	Viridiplantae	Chlorophyta	Prasiolales	Trebouxiophyceae	Koliellaceae	Koliella	Koliella longiseta	tax5857
5858	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	Eukaryota	Viridiplantae	Chlorophyta	Prasiolales	Trebouxiophyceae	Prasiolaceae	Prasiola	Prasiola crispa	tax5858
5859	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	Eukaryota	Viridiplantae	Chlorophyta	Prasiolales	Trebouxiophyceae	Prasiolaceae	Prasiolopsis	Prasiolopsis sp. SAG 84.81	tax5859
5860	0	0	0	0	0	1	1	2	3	0	0	0	0	0	0	7	Eukaryota	Viridiplantae	Chlorophyta	Protosiphonales	Chlorophyceae	Protosiphonaceae	Protosiphon	Protosiphon botryoides	tax5860
5861	0	0	0	1	0	0	0	1	0	3	0	0	0	0	0	5	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonadales	NA	Pterospermataceae	Pterosperma	Pterosperma cristatum	tax5861
5862	8	7	11	31	46	27	47	98	92	79	78	90	9	19	17	659	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonadales	NA	Pyramimonadaceae	Cymbomonas	Cymbomonas tetramitiformis	tax5862
5863	0	0	0	3	1	1	0	0	0	4	0	2	0	3	0	14	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonadales	NA	Pyramimonadaceae	Pyramimonas	Pyramimonas disomata	tax5863
5864	1	0	2	1	1	1	0	0	3	1	1	2	0	1	2	16	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonadales	NA	Pyramimonadaceae	Pyramimonas	Pyramimonas parkeae	tax5864
